,project_id,project_name,project_start_date,building_id,house_number,street_name,borough,postcode,bbl,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin,project_completion_date,building_completion_date
1981,67872,1081 TIFFANY STREET APARTMENTS,2018-09-18T00:00:00.000,853744,1081,TIFFANY STREET,Bronx,10459,2027160040,BX-02,17,131,BX33,40.82534,-73.894862,40.82572,-73.895129,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,3,4,0,0,0,0,0,8,0,8,26,,,
1982,67780,CONFIDENTIAL,2018-09-17T00:00:00.000,,----,----,Bronx,,,BX-10,13,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2018-09-17T00:00:00.000,2018-09-17T00:00:00.000
1983,67850,1520 PROSPECT PLACE APARTMENTS,2018-09-17T00:00:00.000,889657,1516,PROSPECT PLACE,Brooklyn,11213,3013680033,BK-08,36,347,BK61,40.673011,-73.92635,40.67273,-73.926159,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,10,,2018-09-17T00:00:00.000,2018-09-17T00:00:00.000
1984,67869,209 KENT STREET APARTMENTS,2018-09-14T00:00:00.000,319372,209,KENT STREET,Brooklyn,11222,3025510040,BK-01,33,575,BK76,40.731093,-73.952499,40.73131,-73.95234,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,10,,2019-10-07T00:00:00.000,2019-10-07T00:00:00.000
1985,67848,764 EAST 152ND STREET APARTMENTS,2018-09-13T00:00:00.000,983949,764,EAST 152 STREET,Bronx,10455,2026430040,BX-01,8,73,BX34,40.815713,-73.906539,40.81548,-73.906655,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,0,8,24,,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000
1986,67846,216 FREEMAN STREET APARTMENTS,2018-09-11T00:00:00.000,296279,216,FREEMAN STREET,Brooklyn,11222,3025130029,BK-01,33,575,BK76,40.734626,-73.953048,40.73427,-73.952619,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,4,5,0,0,0,0,0,9,0,9,30,,2019-01-16T00:00:00.000,2019-01-16T00:00:00.000
1987,67857,69-17 38TH AVENUE APARTMENTS,2018-09-11T00:00:00.000,952357,69-17,38 AVENUE,Queens,11377,4012820064,QN-02,26,263,QN63,40.747017,-73.896234,40.74722,-73.895736,New Construction,No,Non Prevailing Wage,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,2,8,,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000
1988,67845,RUTLAND ROAD APARTMENTS,2018-09-10T00:00:00.000,976698,664,RUTLAND ROAD,Brooklyn,11203,3048130019,BK-09,41,87401,BK60,40.660143,-73.938493,40.65992,-73.938651,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,16,,2018-10-25T00:00:00.000,2018-10-25T00:00:00.000
1989,67845,RUTLAND ROAD APARTMENTS,2018-09-10T00:00:00.000,976699,668,RUTLAND ROAD,Brooklyn,11203,3048130020,BK-09,41,87401,BK60,40.660148,-73.938395,40.65992,-73.938561,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,16,,2018-10-25T00:00:00.000,2018-10-25T00:00:00.000
1990,67844,SOMERS APARTMENTS,2018-09-07T00:00:00.000,977715,62,SOMERS STREET,Brooklyn,11233,3015420016,BK-16,37,369,BK79,40.67892,-73.90968,40.67873,-73.909648,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,4,24,,2018-12-05T00:00:00.000,2018-12-05T00:00:00.000
1991,67844,SOMERS APARTMENTS,2018-09-07T00:00:00.000,977716,66,SOMERS STREET,Brooklyn,11233,3015420019,BK-16,37,369,BK79,40.678936,-73.909535,40.67874,-73.909521,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,4,24,,2018-12-05T00:00:00.000,2018-12-05T00:00:00.000
1992,67781,CONFIDENTIAL,2018-09-06T00:00:00.000,,----,----,Bronx,,,BX-12,12,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2018-09-06T00:00:00.000,2018-09-06T00:00:00.000
1993,67843,44 KENT STREET APARTMENTS,2018-09-06T00:00:00.000,977961,44,KENT STREET,Brooklyn,11222,3025560058,BK-01,33,565,BK76,40.730388,-73.959763,40.7301,-73.959535,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,3,3,7,0,0,0,0,0,13,0,13,42,,2019-04-17T00:00:00.000,2019-04-17T00:00:00.000
1994,67842,1395 NELSON AVENUE APARTMENTS,2018-09-04T00:00:00.000,62210,1400,EDWARD L GRANT HIGHWAY,Bronx,10452,2028740001,BX-04,16,21302,BX26,40.841961,-73.922484,40.84231,-73.922306,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,2,3,0,0,0,0,0,6,0,6,17,,,
1995,67868,10-44 JACKSON AVENUE APARTMENTS,2018-08-31T00:00:00.000,667071,Oct-44,JACKSON AVENUE,Queens,,,QN-02,26,,,,,,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,10,,2019-03-28T00:00:00.000,2019-03-28T00:00:00.000
1996,67666,CONFIDENTIAL,2018-08-30T00:00:00.000,,----,----,Brooklyn,,,BK-05,37,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,2018-08-30T00:00:00.000,2018-08-30T00:00:00.000
1997,67840,303 WEST 137TH STREET APARTMENTS,2018-08-30T00:00:00.000,41060,303,WEST 137 STREET,Manhattan,10030,1020410014,MN-10,9,22102,MN03,40.817923,-73.945869,40.8182,-73.945984,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,2,1,2,0,0,0,0,0,5,0,5,16,,2020-02-07T00:00:00.000,2020-02-07T00:00:00.000
1998,67664,CONFIDENTIAL,2018-08-29T00:00:00.000,,----,----,Queens,,,QN-06,29,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2018-08-29T00:00:00.000,2018-08-29T00:00:00.000
1999,67665,CONFIDENTIAL,2018-08-29T00:00:00.000,,----,----,Bronx,,,BX-09,18,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2018-08-29T00:00:00.000,2018-08-29T00:00:00.000
2000,67839,SUNNYSIDE POINT,2018-08-29T00:00:00.000,971542,47-18,GREENPOINT AVENUE,Queens,11104,4001510032,QN-02,26,235,QN31,40.74258,-73.917594,40.74249,-73.917197,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10,,,
2001,67838,915 DAWSON STREET APARTMENTS,2018-08-28T00:00:00.000,60671,915,DAWSON STREET,Bronx,10459,2026970022,BX-02,17,87,BX33,40.820187,-73.897168,40.82047,-73.897294,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,4,5,0,0,0,0,0,9,0,9,29,,2020-02-19T00:00:00.000,2020-02-19T00:00:00.000
2002,67837,1764 UNION STREET APARTMENTS,2018-08-27T00:00:00.000,983311,1764,UNION STREET,Brooklyn,11213,3014030030,BK-09,41,349,BK61,40.667721,-73.929506,40.66748,-73.929413,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,3,2,0,0,0,0,0,6,0,6,17,,2019-01-03T00:00:00.000,2019-01-03T00:00:00.000
2003,67634,CONFIDENTIAL,2018-08-24T00:00:00.000,,----,----,Brooklyn,,,BK-16,41,,,,,,,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,,2019-08-16T00:00:00.000,2019-08-16T00:00:00.000
2004,67836,682 CHAUNCEY STREET APARTMENTS,2018-08-24T00:00:00.000,984916,682,CHAUNCEY STREET,Brooklyn,11207,3034510009,BK-04,37,403,BK78,40.684337,-73.908371,40.68424,-73.908299,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,,2019-04-05T00:00:00.000,2019-04-05T00:00:00.000
2005,67663,CONFIDENTIAL,2018-08-23T00:00:00.000,,----,----,Queens,,,QN-06,29,,,,,,,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2018-08-23T00:00:00.000,2018-08-23T00:00:00.000
2006,67835,GLASSWORKS APARTMENTS,2018-08-23T00:00:00.000,966850,336,HIMROD STREET,Brooklyn,11237,3032800021,BK-04,37,443,BK77,40.702314,-73.917665,40.70227,-73.917283,New Construction,No,Non Prevailing Wage,0,0,0,0,19,0,3,6,10,0,0,0,0,0,19,0,19,63,,2018-08-23T00:00:00.000,2018-08-23T00:00:00.000
2007,67834,GLORIA BLEECKER,2018-08-22T00:00:00.000,210779,387,BLEECKER STREET,Brooklyn,11237,3033020042,BK-04,37,441,BK77,40.702232,-73.914236,40.70238,-73.914434,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,19,,2019-02-13T00:00:00.000,2019-02-13T00:00:00.000
2008,67751,24 FORD STREET,2018-08-17T00:00:00.000,966856,24,FORD STREET,Brooklyn,11213,3014150035,BK-09,41,349,BK61,40.665388,-73.929365,40.66537,-73.929595,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,3,5,0,0,0,0,0,10,0,10,49,,2018-08-17T00:00:00.000,2018-08-17T00:00:00.000
2009,67750,1051 NEW YORK AVENUE,2018-08-15T00:00:00.000,343376,1051,NEW YORK AVENUE,Brooklyn,11203,3049040052,BK-17,45,856,BK91,40.647715,-73.946324,40.64763,-73.946011,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,,
2010,67748,523 WILLOUGHBY AVENUE APARTMENTS,2018-08-14T00:00:00.000,396354,523,WILLOUGHBY AVENUE,Brooklyn,11206,3017590072,BK-03,36,25901,BK75,40.693996,-73.948202,40.69419,-73.948425,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8,,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000
2011,67747,830 FLATBUSH AVENUE APARTMENTS,2018-08-13T00:00:00.000,986777,830,FLATBUSH AVENUE,Brooklyn,11226,3050820018,BK-14,40,50801,BK42,40.652329,-73.959204,40.65227,-73.959521,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,20,,2019-03-07T00:00:00.000,2019-03-07T00:00:00.000
2012,67745,126 BOERUM STREET APARTMENTS,2018-08-10T00:00:00.000,972199,126,BOERUM STREET,Brooklyn,11206,3030790014,BK-01,34,505,BK90,40.705807,-73.943825,40.70558,-73.943839,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,,2018-08-10T00:00:00.000,2018-08-10T00:00:00.000
2013,67662,CONFIDENTIAL,2018-08-08T00:00:00.000,,----,----,Bronx,,,BX-09,18,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2018-08-08T00:00:00.000,2018-08-08T00:00:00.000
2014,67743,1157 MYRTLE AVENUE APARTMENTS,2018-08-08T00:00:00.000,340504,1157,MYRTLE AVENUE,Brooklyn,11206,3031700009,BK-04,34,389,BK78,40.697047,-73.934733,40.69723,-73.934679,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,0,3,10,,2019-02-12T00:00:00.000,2019-02-12T00:00:00.000
2015,67656,CONFIDENTIAL,2018-08-06T00:00:00.000,,----,----,Bronx,,,BX-12,12,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2018-08-06T00:00:00.000,2018-08-06T00:00:00.000
2016,67742,M TOWER,2018-08-06T00:00:00.000,982041,1930,AVENUE M,Brooklyn,11230,3067480011,BK-14,48,538,BK43,40.618465,-73.955799,40.61825,-73.955292,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,4,5,6,0,0,0,0,0,15,0,15,48,,,
2017,67555,CONFIDENTIAL,2018-07-31T00:00:00.000,,----,----,Manhattan,,,MN-09,9,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,2018-07-31T00:00:00.000,2018-07-31T00:00:00.000
2018,67554,CONFIDENTIAL,2018-07-27T00:00:00.000,,----,----,Brooklyn,,,BK-18,46,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2018-07-27T00:00:00.000,2018-07-27T00:00:00.000
2019,67741,682 BUSHWICK AVENUE,2018-07-27T00:00:00.000,952330,682,BUSHWICK AVENUE,Brooklyn,11221,3032040024,BK-04,34,393,BK78,40.696963,-73.93165,40.69675,-73.93191,New Construction,No,Non Prevailing Wage,0,0,5,0,0,0,0,2,3,0,0,0,0,0,5,0,5,23,,2018-07-27T00:00:00.000,2018-07-27T00:00:00.000
2020,67542,CONFIDENTIAL,2018-07-26T00:00:00.000,,----,----,Brooklyn,,,BK-14,45,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2018-07-26T00:00:00.000,2018-07-26T00:00:00.000
2021,67549,CONFIDENTIAL,2018-07-26T00:00:00.000,,----,----,Queens,,,QN-13,31,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2018-07-26T00:00:00.000,2018-07-26T00:00:00.000
2022,53010,BSDC 233 STUYVESANT AVE HDFC.PLP.FY18,2018-07-25T00:00:00.000,378861,233,STUYVESANT AVENUE,Brooklyn,11221,3016460010,BK-03,36,293,BK35,40.686657,-73.932782,40.68667,-73.932504,Preservation,No,Non Prevailing Wage,2,0,1,5,0,0,0,8,0,0,0,0,0,0,8,0,8,8,3045199,2020-06-18T00:00:00.000,2020-06-18T00:00:00.000
2023,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,19792,118,EAST 117 STREET,Manhattan,10035,1016440065,MN-11,8,182,MN34,40.799663,-73.942004,40.79948,-73.942142,Preservation,Yes,Non Prevailing Wage,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,4,4,1052316,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2024,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,19982,217,EAST 118 STREET,Manhattan,10035,1017830109,MN-11,8,188,MN34,40.799011,-73.938455,40.79908,-73.938068,Preservation,Yes,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,1054549,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2025,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,19983,219,EAST 118 STREET,Manhattan,10035,1017830010,MN-11,8,188,MN34,40.798997,-73.938426,40.79905,-73.938007,Preservation,Yes,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,1054521,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2026,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,20052,425,EAST 118 STREET,Manhattan,10035,1018060111,MN-11,8,178,MN34,40.79701,-73.933725,40.79706,-73.933284,Preservation,Yes,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,1054850,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2027,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,20183,345,EAST 119 STREET,Manhattan,10035,1017960021,MN-11,8,194,MN34,40.798166,-73.934519,40.79841,-73.934529,Preservation,Yes,Non Prevailing Wage,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,4,4,1054749,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2028,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,20205,424,EAST 119 STREET,Manhattan,10035,1018060037,MN-11,8,178,MN34,40.797622,-73.933273,40.7973,-73.933082,Preservation,Yes,Non Prevailing Wage,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,2,1054834,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2029,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,20257,215,EAST 120 STREET,Manhattan,10035,1017850008,MN-11,8,194,MN34,40.800284,-73.937579,40.80038,-73.937265,Preservation,Yes,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,1054575,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2030,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,20283,328,EAST 120 STREET,Manhattan,10035,1017960041,MN-11,8,194,MN34,40.799182,-73.934807,40.79885,-73.934825,Preservation,Yes,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,1054763,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2031,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,20685,38,EAST 126 STREET,Manhattan,10035,1017500057,MN-11,9,198,MN34,40.806552,-73.940517,40.80633,-73.9405,Preservation,Yes,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,1054059,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2032,65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,24788,50,EAST 127 STREET,Manhattan,10035,1017510050,MN-11,9,206,MN03,40.806886,-73.939372,40.80683,-73.93952,Preservation,Yes,Non Prevailing Wage,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,4,4,1054112,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2033,67740,"FREEMAN CORNER APARTMENTS, THE",2018-07-18T00:00:00.000,984045,215,FREEMAN STREET,Brooklyn,11222,3025050028,BK-01,33,575,BK76,40.73464,-73.953056,40.73491,-73.952882,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,0,8,0,8,25,,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2034,67739,20 JEFFERSON STREET APARTMENTS,2018-07-17T00:00:00.000,970660,20,JEFFERSON STREET,Brooklyn,11206,3031700019,BK-04,34,389,BK78,40.69762,-73.934596,40.69752,-73.934415,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8,,2018-07-17T00:00:00.000,2018-07-17T00:00:00.000
2035,67738,197 FREEMAN STREET,2018-07-16T00:00:00.000,986856,197,FREEMAN STREET,Brooklyn,11222,3025050050,BK-01,33,575,BK76,40.734582,-73.953658,40.73478,-73.95373,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,2,3,0,0,0,0,0,6,0,6,20,,2018-11-09T00:00:00.000,2018-11-09T00:00:00.000
2036,66569,975 LIBERTY AVENUE,2018-07-13T00:00:00.000,983705,975,LIBERTY AVENUE,Brooklyn,11208,3041570032,BK-05,37,1196,BK82,40.677769,-73.873593,40.67799,-73.873592,New Construction,No,Non Prevailing Wage,0,5,5,0,3,0,0,6,7,0,0,0,0,0,13,0,13,41,,,
2037,67737,2953 BARNES AVENUE APARTMENTS,2018-07-13T00:00:00.000,47591,2953,BARNES AVENUE,Bronx,10467,2045490035,BX-11,13,340,BX07,40.869151,-73.863412,40.86917,-73.863694,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,16,,2020-03-12T00:00:00.000,2020-03-12T00:00:00.000
2038,65337,332 EAST 54TH STREET.GHPP.FY19,2018-07-12T00:00:00.000,270214,332,EAST 54 STREET,Brooklyn,11203,3047010036,BK-17,41,862,BK96,40.650817,-73.926385,40.65058,-73.926533,Preservation,No,Non Prevailing Wage,0,4,15,0,0,0,0,13,6,0,0,0,0,0,19,0,19,19,3102994,,
2039,50815,BUCKINGHAM - 2044 RICHMOND TERR - RESILIENCY,2018-07-11T00:00:00.000,776615,2044,RICHMOND TERRACE,Staten Island,10302,5010030014,SI-01,49,207,SI28,40.640368,-74.131298,40.6402,-74.131446,Preservation,No,Prevailing Wage,36,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,36,36,5023696,,
2040,67736,894 BUSHWICK AVENUE,2018-07-11T00:00:00.000,968130,894,BUSHWICK AVENUE,Brooklyn,11221,3032730035,BK-04,34,395,BK78,40.693489,-73.925289,40.69329,-73.925523,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,4,20,,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000
2041,67735,12 FORD STREET,2018-07-10T00:00:00.000,966853,12,FORD STREET,Brooklyn,11213,3014150031,BK-09,41,349,BK61,40.66566,-73.929411,40.66565,-73.929646,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,3,5,0,0,0,0,0,10,0,10,49,,2018-07-10T00:00:00.000,2018-07-10T00:00:00.000
2042,67734,618 BUSHWICK AVENUE,2018-07-06T00:00:00.000,956113,618,BUSHWICK AVENUE,Brooklyn,11206,3031700026,BK-04,34,389,BK78,40.698207,-73.933899,40.69784,-73.933932,New Construction,No,Non Prevailing Wage,0,0,0,0,30,0,2,16,12,0,0,0,0,0,30,0,30,99,,2018-07-20T00:00:00.000,2018-07-20T00:00:00.000
2043,67732,37 MONTROSE AVENUE,2018-07-05T00:00:00.000,984321,37,MONTROSE AVENUE,Brooklyn,11206,3030490037,BK-01,34,511,BK90,40.706811,-73.948751,40.70704,-73.948736,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10,,2018-11-28T00:00:00.000,2018-11-28T00:00:00.000
2044,67733,516 WEST 162 STREET,2018-07-05T00:00:00.000,966857,516,WEST 162 STREET,Manhattan,10032,1021200026,MN-12,7,245,MN36,40.836351,-73.940628,40.83622,-73.940925,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,5,1,0,0,0,0,0,6,0,6,20,,2019-05-17T00:00:00.000,2019-05-17T00:00:00.000
2045,63811,EAST VILLAGE I HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,11559,364,EAST 10 STREET,Manhattan,10009,1003920017,MN-03,2,28,MN28,40.726419,-73.978854,40.7262,-73.978901,Preservation,No,Non Prevailing Wage,40,4,0,1,0,1,0,21,9,16,0,0,0,0,46,0,46,46,1004768,2020-10-01T00:00:00.000,2020-10-01T00:00:00.000
2046,63811,EAST VILLAGE I HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,11571,384,EAST 10 STREET,Manhattan,10009,1003920027,MN-03,2,28,MN28,40.726152,-73.978216,40.72592,-73.97823,Preservation,No,Non Prevailing Wage,35,4,5,0,0,1,0,13,19,13,0,0,0,0,45,0,45,45,1004772,2020-10-01T00:00:00.000,2020-10-01T00:00:00.000
2047,63811,EAST VILLAGE I HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,804313,355,EAST 10 STREET,Manhattan,10009,1003930056,MN-03,2,28,MN28,40.726619,-73.979291,40.72673,-73.979031,Preservation,No,Non Prevailing Wage,30,2,0,0,1,0,0,6,13,14,0,0,0,0,33,0,33,33,1078014,2020-10-01T00:00:00.000,2020-10-01T00:00:00.000
2048,63811,EAST VILLAGE I HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,804335,610,EAST 11 STREET,Manhattan,10009,1003930014,MN-03,2,28,MN28,40.727231,-73.97893,40.72697,-73.978858,Preservation,No,Non Prevailing Wage,20,6,1,1,0,0,0,5,10,13,0,0,0,0,28,0,28,28,1078017,2020-10-01T00:00:00.000,2020-10-01T00:00:00.000
2049,66723,JAMIES PLACE HDFC. HUDMF. FY18,2018-07-02T00:00:00.000,19794,127,EAST 117 STREET,Manhattan,10035,1016450012,MN-11,8,182,MN34,40.799556,-73.941708,40.79967,-73.94143,Preservation,Yes,Non Prevailing Wage,27,4,2,1,0,1,5,6,12,0,12,0,0,0,35,0,35,35,1052336,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000
2050,66723,JAMIES PLACE HDFC. HUDMF. FY18,2018-07-02T00:00:00.000,19956,126,EAST 118 STREET,Manhattan,10035,1016450059,MN-11,8,182,MN34,40.800113,-73.941116,40.79991,-73.941228,Preservation,Yes,Non Prevailing Wage,14,3,1,0,0,0,0,2,5,10,1,0,0,0,18,0,18,18,1052358,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000
2051,66723,JAMIES PLACE HDFC. HUDMF. FY18,2018-07-02T00:00:00.000,20113,101,EAST 119 STREET,Manhattan,10035,1017680001,MN-11,9,196,MN34,40.801098,-73.941469,40.80124,-73.941349,Preservation,Yes,Non Prevailing Wage,27,5,1,0,0,0,0,10,7,16,0,0,0,0,33,0,33,33,1054361,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000
2052,66723,JAMIES PLACE HDFC. HUDMF. FY18,2018-07-02T00:00:00.000,20120,115,EAST 119 STREET,Manhattan,10035,1017680007,MN-11,9,196,MN34,40.800953,-73.941122,40.80111,-73.940945,Preservation,Yes,Non Prevailing Wage,13,4,3,0,0,0,0,6,4,5,5,0,0,0,20,0,20,20,1054365,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000
2053,66723,JAMIES PLACE HDFC. HUDMF. FY18,2018-07-02T00:00:00.000,20125,132,EAST 119 STREET,Manhattan,10035,1017670060,MN-11,9,182,MN34,40.80078,-73.940754,40.80057,-73.940833,Preservation,Yes,Non Prevailing Wage,16,2,1,0,0,1,0,5,6,4,5,0,0,0,20,0,20,20,1054359,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000
2054,66836,INWOOD HOUSING HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,26982,10,POST AVENUE,Manhattan,10034,1022200043,MN-12,10,291,MN01,40.862801,-73.924809,40.86313,-73.924831,Preservation,Yes,Non Prevailing Wage,73,14,3,4,0,1,0,63,30,2,0,0,0,0,95,0,95,95,1064761,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000
2055,66911,HUDSON PIERS HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,5605,1626,AMSTERDAM AVENUE,Manhattan,10031,1020720030,MN-09,7,225,MN04,40.822231,-73.949818,40.82251,-73.950002,Preservation,Yes,Non Prevailing Wage,21,4,2,2,0,0,0,14,10,5,0,0,0,0,29,0,29,29,1061768,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000
